,Unnamed: 0,name,trackID,popularity,album,artist,artist_popularity,release_date,length,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,Is hit
6386,,ASAB Interlude,27S5vL8FoRwRjzvB3jYlz0,0,Lost in the Lights,Thin Air Crew,4,2020-12-22,210416,0.0322,0.859,0.486,0.583,0.0588,-12.209,0.0986,98.014,4,0
6387,,Catch A Vibe,3CFpdKrlrmM7CivJOiHY0g,1,Lost in the Lights,Thin Air Crew,4,2020-12-22,228571,0.307,0.808,0.531,0.0,0.0871,-10.307,0.217,105.046,4,0
6388,,L.I.T.L.,3IBxIneQy9lbUJCIzz5Ft3,0,Lost in the Lights,Thin Air Crew,4,2020-12-22,204434,0.124,0.772,0.721,0.0,0.152,-8.737,0.308,92.999,4,0
6389,,Keep Up,57YR5bkXZXbbMmFVK3zPnh,1,Lost in the Lights,Thin Air Crew,4,2020-12-22,230086,0.137,0.8,0.582,8.01e-05,0.124,-11.278,0.277,76.021,4,0
6390,,Bounce Back,4ogmXEogjtTG8nrw50hC5V,5,Bounce Back,Iceeapher,14,2017-09-29,174053,0.637,0.748,0.584,0.0,0.0836,-7.936,0.223,90.014,4,0
6391,,Dance And Riot,6cgp55lU1FYpdDUS1uFnl9,5,Dance And Riot,Terry Cramer,1,2022-03-24,110236,0.51,0.451,0.437,0.987,0.791,-11.121,0.0273,98.083,4,0
6392,,I'm Good,6CeBzXhsxztibekZ9ja4ug,6,I'm Good,Imani Maria,5,2020-05-23,220512,0.452,0.734,0.244,0.124,0.0936,-17.96,0.041,130.005,4,0
6393,,Epic Fun Night - Original Mix,6p7ETxqQG8END4p4pkuMhW,6,Epic Fun Night,Las Caux,16,2021-12-16,198000,0.0254,0.769,0.575,0.882,0.114,-9.486,0.207,160.057,4,0
6394,,Your Best Seconds,4Yoa2of7uIpyOTl1zpe7rZ,5,Your Best Seconds,Battle Of The Depths,1,2022-02-27,161935,0.107,0.316,0.326,0.855,0.578,-14.109,0.0318,171.952,4,0
6395,,Obamacare,0qRLQoKVGA5txZpR10nlzU,1,Come Again,Liquid Lunch,3,2021-11-23,64136,0.089,0.298,0.95,0.435,0.461,-4.759,0.258,128.499,4,0
6396,,Dirty Hands,2sUm41X09Ir6eAd1Ec8hhx,2,Come Again,Liquid Lunch,3,2021-11-23,104854,0.000745,0.346,0.823,0.00979,0.969,-7.252,0.0898,106.034,4,0
6397,,Cub Foods,228Iwa8yL1uIUWnIIg1a2H,1,Come Again,Liquid Lunch,3,2021-11-23,153398,0.000418,0.228,0.934,0.00472,0.376,-4.914,0.306,85.319,4,0
6398,,Plastic is Good,2K4RMAPCuyNQoIWB01wSt0,1,Come Again,Liquid Lunch,3,2021-11-23,120873,9.15e-05,0.139,0.928,0.843,0.736,-5.995,0.0936,96.627,4,0
6399,,Your Name,5c0TjUYThRCdwKjh9VZvsy,6,Your Name,Rockharbor Worship,2,2022-03-28,288302,0.000191,0.497,0.652,0.000193,0.085,-8.848,0.0267,143.968,4,0
6400,,One Wish,6xzSHuiTD8ZHJxwhbBiMR8,6,One Wish,Q Da Fool,51,2021-03-13,111082,0.592,0.897,0.479,0.0,0.13,-8.149,0.119,122.085,4,0
6401,,He Hopes I'm Getting Outta Here,70uZWSPhP8oJ09hILGQlXd,5,He Hopes I'm Getting Outta Here,William Chavis,1,2022-03-22,125622,0.325,0.577,0.549,0.954,0.158,-11.711,0.0351,171.964,4,0
6402,,superflyer347,2Hppe2fWF6yHJcNfO3jMgD,5,superflyer347,GKM,41,2021-09-02,228311,0.000114,0.74,0.538,0.407,0.0663,-13.498,0.0429,117.016,4,0
6403,,Things For An Angel,6tmNO6vsFy5mbfhWlHBEgQ,5,Things For An Angel,Stacie Dunbar,1,2022-03-24,118674,0.466,0.723,0.348,0.8,0.129,-12.345,0.0589,181.995,4,0
6404,,Introduction,1kUFiqz0Fh7HSgkPYU8H2q,1,Innergy,Shaun Mecca,18,2019-12-13,227265,0.0587,0.571,0.535,3.54e-05,0.104,-11.882,0.377,79.18,4,0
6405,,Can't Believe,3G0e8hv4ptGN0kfrAJl5oW,1,Innergy,Shaun Mecca,18,2019-12-13,197564,0.0201,0.648,0.643,0.000405,0.0903,-10.274,0.0952,155.979,3,0
6406,,Focused,5nXVFOid6dnzVVNHTP85tn,1,Innergy,Shaun Mecca,18,2019-12-13,255608,0.128,0.778,0.37,1.64e-06,0.371,-15.137,0.0722,128.09,4,0
6407,,They Aint Down,2oKWXGs4eWFHR7jIGJVx0k,0,Innergy,Shaun Mecca,18,2019-12-13,200620,0.00244,0.637,0.728,0.00108,0.153,-7.749,0.054,163.03,4,0
6408,,Friends Are Dead,0ZUSoKvJda7N5Avpwv8LYU,0,Innergy,Shaun Mecca,18,2019-12-13,123611,0.00307,0.648,0.543,0.0143,0.108,-10.928,0.0655,159.991,4,0
6409,,Warning,0Bv214emqT9X5Li9WsKNAt,0,Innergy,Shaun Mecca,18,2019-12-13,147017,0.165,0.623,0.524,8.37e-06,0.176,-10.121,0.135,143.931,4,0
6410,,Wasn't Fuckin' With Me,5U1zOEzBvsZMdwXop2yYtK,0,Innergy,Shaun Mecca,18,2019-12-13,169325,0.0273,0.828,0.467,0.272,0.121,-9.323,0.123,159.997,4,0
6411,,Boo Thang,6P4CJ5JS9ctTcGlIOsbdoL,1,Innergy,Shaun Mecca,18,2019-12-13,184607,0.0189,0.773,0.415,2.2e-05,0.0884,-12.617,0.0836,93.0,4,0
6412,,Sometimes,4N3ToHBf0gOa9fD7aaXerd,4,Tis That Season,Fortun3,2,2021-12-08,80757,0.914,0.412,0.488,6.18e-06,0.109,-10.809,0.269,84.649,4,0
6413,,Mutual Feelings,0t5TYshVCAcTwu3eiKkpVW,1,Tis That Season,Fortun3,2,2021-12-08,120022,0.221,0.543,0.702,0.000355,0.311,-7.621,0.0449,154.885,4,0
6414,,I'm Eatin',0Pelb6hmzjSnZpf96NiCJW,0,LETTEM HATE,Marley Jeff,3,2022-01-28,97940,0.221,0.901,0.562,1.73e-05,0.0962,-10.189,0.102,135.965,4,0
6415,,Preach,1XvZS3P45g9ID2nCdl6fKE,1,LETTEM HATE,Marley Jeff,3,2022-01-28,204215,0.157,0.867,0.546,0.0,0.104,-11.076,0.107,126.975,4,0
6416,,Rabbit Habits,4oG5g2xyvmJfq5UPy5Uiwe,0,LETTEM HATE,Marley Jeff,3,2022-01-28,199785,0.156,0.829,0.402,0.0,0.131,-11.628,0.313,125.004,4,0
6417,,False News,0HKcnb6GLHrLC5ffglcY3c,0,LETTEM HATE,Marley Jeff,3,2022-01-28,78441,0.0586,0.707,0.597,0.0,0.127,-11.733,0.0863,76.503,4,0
6418,,Want It Back,091hD3VgxNh6SH1sPVVB5I,0,LETTEM HATE,Marley Jeff,3,2022-01-28,174569,0.0542,0.823,0.387,0.0,0.0882,-12.049,0.111,143.044,4,0
6419,,Count Me Out,51VJhqg8Lom1w3OKlt3fwu,0,LETTEM HATE,Marley Jeff,3,2022-01-28,165072,0.086,0.695,0.412,0.0,0.223,-11.667,0.045,144.093,4,0
6420,,Pi,3vbVm1BFqznN4lhCKgcwyo,0,LETTEM HATE,Marley Jeff,3,2022-01-28,165012,0.191,0.802,0.538,0.0,0.178,-8.002,0.126,127.969,4,0
6421,,Literally,6altBepaIA8rEKQqliiBXV,0,LETTEM HATE,Marley Jeff,3,2022-01-28,215017,0.359,0.882,0.511,0.0,0.149,-11.537,0.176,125.963,4,0
6422,,Rights & Wrongs,4NJ9xuE0Fffc44x9Ex6jzS,0,LETTEM HATE,Marley Jeff,3,2022-01-28,181185,0.243,0.862,0.53,0.0,0.0667,-11.132,0.235,130.006,4,0
6423,,No Label,26C50gqcp7yT2BvN84zPNJ,0,LETTEM HATE,Marley Jeff,3,2022-01-28,163284,0.145,0.846,0.577,0.0,0.097,-11.584,0.182,100.026,4,0
6424,,No Favors,005yulNdrgyExLQQxZktEC,1,LETTEM HATE,Marley Jeff,3,2022-01-28,133993,0.0246,0.841,0.509,0.0,0.0748,-10.573,0.223,160.031,4,0
6425,,Lob,5FYXXgCMiGivUXMcImkVTJ,0,LETTEM HATE,Marley Jeff,3,2022-01-28,183764,0.0847,0.805,0.539,0.0,0.129,-10.53,0.0431,128.017,4,0
6426,,Shark Tales,24ESPj0eCTiLadrlqdFWaD,1,LETTEM HATE,Marley Jeff,3,2022-01-28,208020,0.161,0.865,0.463,0.0,0.111,-11.493,0.0911,119.998,4,0
6427,,Part Of The Game,1fw4Dhbg3s4OQzvJX5Ky8J,0,LETTEM HATE,Marley Jeff,3,2022-01-28,160055,0.104,0.754,0.423,0.0,0.113,-11.541,0.183,131.971,4,0
6428,,Saved Us,7JXVwYwcrFAbGpWsSCljwV,0,LETTEM HATE,Marley Jeff,3,2022-01-28,137150,0.2,0.782,0.724,0.0,0.238,-11.069,0.107,140.033,4,0
6429,,Drivin' My Ride,6LD5t7IOlzAcRgCCmf0gFp,5,Drivin' My Ride,Marian Zacharias,1,2022-03-22,111333,0.591,0.63,0.501,0.815,0.252,-13.082,0.0324,193.915,4,0
6430,,crash,41EuFrJadIc7wcFhwidxf3,6,crash,ITE MANNI,8,2022-03-20,169671,0.711,0.395,0.365,4.19e-05,0.305,-11.632,0.154,95.011,4,0
6431,,Kitchen Friends,3kCK6u7JFjfNGh8RxNUcS5,5,Kitchen Friends,Angel Of The Mountain,1,2022-02-27,132625,0.557,0.509,0.416,0.388,0.204,-16.945,0.0296,104.931,4,0
6432,,Automatic,1GMe94RcOuFcDQv04F5hjM,5,Automatic,Restlezz,24,2020-09-21,128500,0.296,0.842,0.777,0.0,0.167,-7.726,0.318,98.072,4,0
6433,,Duck,51NeW4QjKqGJBUBuIjxpzi,0,"St. Jude, a Duck, and the Crooked Line",Drew Peterson,3,2020-03-13,245186,0.397,0.384,0.289,9.44e-05,0.338,-14.435,0.0328,111.965,3,0
6434,,Lou,51RI2LwkhwSkQa6PdYKWMY,0,"St. Jude, a Duck, and the Crooked Line",Drew Peterson,3,2020-03-13,223626,0.839,0.521,0.321,0.00186,0.0993,-15.517,0.0306,76.403,4,0
6435,,Thinking About You,6lUa8Hgc6adjVtVqkRCBry,0,"St. Jude, a Duck, and the Crooked Line",Drew Peterson,3,2020-03-13,166626,0.575,0.526,0.289,0.000244,0.0911,-15.76,0.0421,78.08,4,0
6436,,Bigger Little Man,6OcjUqwRrBHvY0FhTY8EZu,0,"St. Jude, a Duck, and the Crooked Line",Drew Peterson,3,2020-03-13,209773,0.73,0.53,0.395,0.0066,0.1,-14.262,0.0339,151.368,4,0
6437,,German Chocolate Cake,3xXG4urSjoAKxqog1xPQrT,1,"St. Jude, a Duck, and the Crooked Line",Drew Peterson,3,2020-03-13,147280,0.681,0.563,0.311,0.000355,0.146,-15.221,0.0745,92.269,4,0
6438,,Henry and Edna,2mqQAaIS1278zXx0hOaR1Y,0,"St. Jude, a Duck, and the Crooked Line",Drew Peterson,3,2020-03-13,173333,0.891,0.595,0.279,0.00199,0.161,-16.931,0.0389,83.269,4,0
6439,,Hey Listen Mister,4HUN6zKF7zodfqQo5fCzOc,0,"St. Jude, a Duck, and the Crooked Line",Drew Peterson,3,2020-03-13,111000,0.863,0.416,0.38,0.198,0.124,-14.576,0.0353,126.893,4,0
6440,,Gus Can't Catch a Fish,1oEu1hvF4JSJ3BeT5q2Lzu,0,"St. Jude, a Duck, and the Crooked Line",Drew Peterson,3,2020-03-13,165840,0.7,0.377,0.327,0.0126,0.143,-15.226,0.0613,80.386,4,0
6441,,Sheep and the Goat,65UZInIGpEoBiNu3OJ4a4V,0,"St. Jude, a Duck, and the Crooked Line",Drew Peterson,3,2020-03-13,140680,0.891,0.52,0.44,0.0317,0.0969,-16.571,0.0467,133.403,4,0
6442,,Don't Come Around Here No More,6IzQkDjKDypUyHhDq2KML0,0,"St. Jude, a Duck, and the Crooked Line",Drew Peterson,3,2020-03-13,227453,0.574,0.508,0.326,7.6e-05,0.373,-14.36,0.0411,144.947,4,0
6443,,Been a Long Time,7G8JdazEWowdFypFei3FIx,0,"St. Jude, a Duck, and the Crooked Line",Drew Peterson,3,2020-03-13,211773,0.815,0.404,0.24,0.000128,0.103,-15.49,0.0366,105.735,4,0
6444,,Coffee in Memphis,5vT7o9E4nI5IFKgK4BfGb9,0,"St. Jude, a Duck, and the Crooked Line",Drew Peterson,3,2020-03-13,145173,0.752,0.361,0.343,3.24e-06,0.378,-15.63,0.054,189.569,3,0
6445,,Selma,79dHtK71YOB3w8bKmJN2Ri,0,"St. Jude, a Duck, and the Crooked Line",Drew Peterson,3,2020-03-13,187706,0.902,0.561,0.305,0.0323,0.0795,-15.745,0.031,102.524,4,0
6446,,This Life,6SMNoaYMzI8fK6VAhwdZXE,0,"St. Jude, a Duck, and the Crooked Line",Drew Peterson,3,2020-03-13,187160,0.826,0.446,0.223,0.000642,0.0781,-15.166,0.0333,109.034,3,0
6447,,hold me down,0J8V3W0iwTK1pHaNd5f4cx,1,Growing Pains,YM,2,2022-03-19,200097,0.826,0.551,0.351,7.68e-06,0.128,-12.853,0.439,135.094,4,0
6448,,problems,04pBNztJcdI0n2kNyo0loz,1,Growing Pains,YM,2,2022-03-19,201456,0.506,0.526,0.386,0.0137,0.115,-10.967,0.0695,169.43,4,0
6449,,cloudy,7MRPQJsFbAplfPiP3XRobX,1,Growing Pains,YM,2,2022-03-19,192235,0.834,0.731,0.268,0.0,0.11,-15.678,0.518,139.965,4,0
6450,,growing pains,0vwDOJC1EfEIh0vKc0gHFL,1,Growing Pains,YM,2,2022-03-19,160052,0.652,0.675,0.403,0.0,0.073,-13.189,0.358,86.891,4,0
6451,,RU?,25IEjPth5ZlLxC77UMfrq1,1,Growing Pains,YM,2,2022-03-19,147696,0.597,0.806,0.5,0.000861,0.133,-5.848,0.045,96.839,4,0
6452,,NO REFERRALS,3iwIIcmiKor3Y44Hn8GMrb,1,Growing Pains,YM,2,2022-03-19,208013,0.883,0.805,0.245,0.000329,0.0977,-14.387,0.222,83.047,4,0
6453,,why do i try?,4BG7FbL9AdSEjaHcy1MnTg,0,Growing Pains,YM,2,2022-03-19,108277,0.401,0.851,0.497,0.0,0.149,-8.177,0.0782,142.094,4,0
6454,,outro,31MRBn3WVo3jndbV3QdJq9,3,Growing Pains,YM,2,2022-03-19,135392,0.827,0.554,0.312,0.0,0.089,-17.872,0.707,168.312,4,0
6455,,Sitting Around The Fire,3F1GkLjERijaopDufAdNUY,1,Way Out West,TheHatch,7,2022-03-12,275676,0.206,0.597,0.342,0.012,0.0686,-12.661,0.0278,148.047,4,0
6456,,Western Melody,0ttW5QTPIZFap316Ey84h7,1,Way Out West,TheHatch,7,2022-03-12,205500,0.0665,0.51,0.521,0.228,0.164,-11.249,0.0293,160.04,4,0
6457,,Ghosts Outside,546dkkXxAfpakWBlLEcdK9,1,Way Out West,TheHatch,7,2022-03-12,148235,0.924,0.639,0.391,0.915,0.106,-11.388,0.0295,135.969,4,0
6458,,New City,1Man7dDMAIG5q25OwytKGO,1,Way Out West,TheHatch,7,2022-03-12,178286,0.389,0.601,0.405,0.529,0.124,-11.174,0.0359,140.038,4,0
6459,,In The Graveyard,0VaWBeTEU2762pQOiIFZii,1,Way Out West,TheHatch,7,2022-03-12,256000,0.562,0.396,0.475,0.888,0.132,-10.447,0.037,149.865,4,0
6460,,The End Has Come,7p3GBbsiMrsN61XLdgeXgP,1,Way Out West,TheHatch,7,2022-03-12,320000,0.778,0.214,0.741,0.857,0.666,-7.226,0.0378,89.799,4,0
6461,,Youngest Nigga Trippin',429m837MEqTcmE3uTZya70,1,Y.N.T.,MBK Tez,6,2020-04-10,74971,0.0415,0.795,0.359,0.0,0.122,-12.958,0.401,99.431,4,0
6462,,Can't Settle,2FutMy8Xoz1FSKwmxp7RQ4,2,Y.N.T.,MBK Tez,6,2020-04-10,102514,0.00157,0.602,0.523,8.69e-06,0.102,-10.269,0.366,191.833,4,0
6463,,Ouu,105bpuaxQ3EWWZcAOUfTFR,1,Y.N.T.,MBK Tez,6,2020-04-10,126850,0.23,0.703,0.624,0.0,0.221,-9.081,0.286,131.401,5,0
6464,,Tha Jack,2PU2Kim1gQQKc4Xg4THcp0,0,Y.N.T.,MBK Tez,6,2020-04-10,131944,0.117,0.67,0.597,0.0,0.114,-10.155,0.299,125.457,5,0
6465,,Different Breed,6nVARVaN0Q0bzpimUrWcFu,0,Y.N.T.,MBK Tez,6,2020-04-10,115539,0.243,0.848,0.726,0.0,0.0912,-9.878,0.254,99.945,4,0
6466,,Losses,4o6s6jgHyvf6oXPZkqs51v,0,Y.N.T.,MBK Tez,6,2020-04-10,143072,0.0911,0.802,0.579,0.0,0.111,-8.485,0.313,147.868,4,0
6467,,Been a Minute,0TFahLNKnpAEmTJz9aQ1H9,0,Y.N.T.,MBK Tez,6,2020-04-10,92413,0.0505,0.641,0.756,0.00357,0.221,-6.586,0.339,99.648,4,0
6468,,Some More,5Twram1GrgMPsUzQTYgLh7,0,Y.N.T.,MBK Tez,6,2020-04-10,200097,0.142,0.733,0.58,0.0477,0.121,-10.987,0.29,155.06,4,0
6469,,No Hook,320VaIyI53rFEAHumDkofs,0,Y.N.T.,MBK Tez,6,2020-04-10,122044,0.051,0.923,0.562,0.0,0.361,-9.387,0.304,114.963,4,0
6470,,Why Lie,5UtcGdUbz8cMb1MgdIO8Tr,0,Y.N.T.,MBK Tez,6,2020-04-10,137534,0.312,0.789,0.545,0.0,0.378,-9.652,0.247,99.515,4,0
6471,,Make It Happen,5dfjUeG7LnCeJFTUdxxMzf,0,"Three Toes Productions Presents: 808 Beat Breaks, Vol. 1",Galore Galactic,3,2022-02-22,214200,0.712,0.403,0.414,0.929,0.116,-12.418,0.124,98.867,3,0
6472,,1st,2drbFsQ5Lr1LEje07XkiZP,0,"Three Toes Productions Presents: 808 Beat Breaks, Vol. 1",Galore Galactic,3,2022-02-22,247066,0.000537,0.566,0.939,0.935,0.0505,0.009,0.164,155.41,1,0
6473,,Run It Up,29A6fiHvLewTjFdQZUaKXG,0,"Three Toes Productions Presents: 808 Beat Breaks, Vol. 1",Galore Galactic,3,2022-02-22,220200,0.00219,0.811,0.49,0.755,0.111,-9.781,0.0725,133.02,4,0
6474,,200 MPH,1q3r7uI0HQY4173X3iXCVN,0,"Three Toes Productions Presents: 808 Beat Breaks, Vol. 1",Galore Galactic,3,2022-02-22,268271,0.0123,0.802,0.763,0.831,0.328,-3.174,0.18,137.004,4,0
6475,,T A M E,4Bgqy4kfh9MtZfe23R8pD5,0,"Three Toes Productions Presents: 808 Beat Breaks, Vol. 1",Galore Galactic,3,2022-02-22,256056,0.0606,0.634,0.671,0.859,0.109,-8.649,0.0472,74.974,4,0
6476,,Ca$hFlow,5PSDoxgxZ940wdITS1V460,0,"Three Toes Productions Presents: 808 Beat Breaks, Vol. 1",Galore Galactic,3,2022-02-22,264150,0.0112,0.701,0.734,0.651,0.324,-4.245,0.068,105.007,3,0
6477,,The Drama,0Z8WX2NQuv287yD1IFy0EY,0,"Three Toes Productions Presents: 808 Beat Breaks, Vol. 1",Galore Galactic,3,2022-02-22,230568,0.00242,0.486,0.843,0.901,0.167,-1.041,0.099,133.418,4,0
6478,,The 3rd MONSTER,2x4oYUyGnHNHdlpzYYXyfn,0,"Three Toes Productions Presents: 808 Beat Breaks, Vol. 1",Galore Galactic,3,2022-02-22,270960,0.406,0.742,0.103,0.369,0.0729,-17.519,0.0979,81.656,4,0
6479,,It's Nothing,0LQeQpcay2oog9eljl1O76,0,"Three Toes Productions Presents: 808 Beat Breaks, Vol. 1",Galore Galactic,3,2022-02-22,288048,0.00631,0.895,0.481,0.864,0.0826,-7.657,0.097,144.916,4,0
6480,,Ju$t Got Rich,4m25D1PW0wLZgVQzD2A44a,0,"Three Toes Productions Presents: 808 Beat Breaks, Vol. 1",Galore Galactic,3,2022-02-22,201038,0.697,0.734,0.539,0.904,0.179,-8.027,0.0333,140.0,4,0
6481,,Smoke Session,3FDUSdOcR4KPuhgUHkl5zo,0,"Three Toes Productions Presents: 808 Beat Breaks, Vol. 1",Galore Galactic,3,2022-02-22,206524,0.475,0.777,0.613,0.945,0.124,-7.345,0.0464,136.059,4,0
6482,,GOD S P E E D TURNT U P,6WrW9LMdpR7pQ7hIheopUt,0,"Three Toes Productions Presents: 808 Beat Breaks, Vol. 1",Galore Galactic,3,2022-02-22,216696,0.569,0.703,0.918,0.57,0.231,-1.484,0.0354,113.038,4,0
6483,,What You Want It 2 Be?,5lqXoZdGkGAAtMVsxAF2fD,0,"Three Toes Productions Presents: 808 Beat Breaks, Vol. 1",Galore Galactic,3,2022-02-22,234213,0.0194,0.749,0.834,0.898,0.0911,-11.699,0.0626,103.002,4,0
6484,,Land Of The Unicorn,3n3qfbdmzsY2BnwXUdheK5,0,"Three Toes Productions Presents: 808 Beat Breaks, Vol. 1",Galore Galactic,3,2022-02-22,684456,0.0713,0.391,0.863,0.335,0.284,-5.248,0.052,130.148,4,0
6485,,Booty Outta Dis World,5TMJac3HEK0U3CGP4Hi9dV,0,"Three Toes Productions Presents: 808 Beat Breaks, Vol. 1",Galore Galactic,3,2022-02-22,151902,0.2,0.756,0.165,0.234,0.366,-17.401,0.0496,130.059,3,0
6486,,V I C T O R I O U S,2Oo1WHD1CChhNzLICosK7a,0,"Three Toes Productions Presents: 808 Beat Breaks, Vol. 1",Galore Galactic,3,2022-02-22,215088,0.000435,0.891,0.325,0.919,0.108,-9.842,0.0501,137.096,4,0
6487,,Raise A Glass,2sOTVra5fJbLqlw7xPksTS,0,"Three Toes Productions Presents: 808 Beat Breaks, Vol. 1",Galore Galactic,3,2022-02-22,331968,0.00215,0.87,0.863,0.868,0.0926,-2.884,0.0729,141.023,4,0
6488,,Slow Down React Slow Down Relax,2RxmDTgX9XDILdjOd1u7Mv,0,"Three Toes Productions Presents: 808 Beat Breaks, Vol. 1",Galore Galactic,3,2022-02-22,210651,0.00462,0.832,0.578,0.786,0.198,-9.263,0.0599,154.982,4,0
6489,,T O Y B O X,7aMjF81h7Hi6q4682cx3cn,0,"Three Toes Productions Presents: 808 Beat Breaks, Vol. 1",Galore Galactic,3,2022-02-22,145991,0.0602,0.778,0.499,0.023,0.122,-1.43,0.0362,147.025,4,0
6490,,I M A G I N A T I O N,4CObmlyKBCUtvibwpgUL7d,0,"Three Toes Productions Presents: 808 Beat Breaks, Vol. 1",Galore Galactic,3,2022-02-22,260728,0.21,0.72,0.45,0.537,0.0881,-7.653,0.0433,89.997,4,0
6491,,Abduct I O N,7gPAu8dMVofX74ZjEPWRUw,0,"Three Toes Productions Presents: 808 Beat Breaks, Vol. 1",Galore Galactic,3,2022-02-22,186331,0.113,0.763,0.604,0.794,0.115,-8.022,0.0323,105.027,4,0
6492,,Kind For Reggae,3gR38sgsekqmMbTqpxLVmu,5,Kind For Reggae,Invaders Of Earth,1,2022-03-04,137850,0.0767,0.603,0.586,0.859,0.388,-13.145,0.026,101.102,4,0
6493,,Skyway (Live),1jJBjYP34pPeXbQ02Yyiah,1,"Element, Pt. II (Live)",Aqueous,28,2017-09-12,1131250,0.128,0.376,0.532,0.475,0.771,-11.848,0.0357,89.856,4,0
6494,,Don't Do It (Live),1AdFJspK7iKE2McPEHxWIM,1,"Element, Pt. II (Live)",Aqueous,28,2017-09-12,1507000,0.0142,0.421,0.54,0.791,0.731,-11.799,0.0316,135.129,4,0
6495,,Marty (Live),5cYCh7O7AAqVbxUy2WV3E2,1,"Element, Pt. II (Live)",Aqueous,28,2017-09-12,426000,0.461,0.469,0.483,0.00761,0.88,-12.945,0.0276,87.03,4,0
6496,,Weight of the Word (Live),0nUrlQs12iwrncI0DIAPnI,1,"Element, Pt. II (Live)",Aqueous,28,2017-09-12,1313000,0.139,0.475,0.535,0.63,0.0944,-9.962,0.0301,98.45,4,0
6497,,Uncle Phil's Parachute (Live),3J99SjgRvqvMgpocUlt4tp,0,"Element, Pt. II (Live)",Aqueous,28,2017-09-12,1006000,0.124,0.461,0.721,0.879,0.663,-10.294,0.0502,143.369,4,0
6498,,Random Company (Live),19ysy5ZfNZy3smnNdyhk3v,1,"Element, Pt. II (Live)",Aqueous,28,2017-09-12,1306000,0.0808,0.422,0.61,0.414,0.649,-10.091,0.0445,166.33,4,0
6499,,Triangle (Live),0nLpP2ngKxAkkfyKWNhSND,1,"Element, Pt. II (Live)",Aqueous,28,2017-09-12,1525000,0.0188,0.312,0.677,0.705,0.251,-10.026,0.0382,162.502,4,0
6500,,Finding Song,7iYljdTS9gm4vVPTqjt1AW,5,Finding Song,"Baby, I'm Glad You're Mine",1,2022-03-07,146575,0.702,0.876,0.416,0.146,0.0719,-10.979,0.0653,95.01,4,0
6501,,I Think I Am Crazy,5o0fDMOZaVD3TfzL4fUlI8,5,I Think I Am Crazy,Maria Gravel,1,2022-03-21,122775,0.648,0.592,0.367,0.582,0.202,-10.702,0.0273,87.982,4,0
6502,,Get Back Up,5Ryx4jfK7kfIJPa4Lv4JoV,0,Get Back Up,Skullotor,4,2021-01-01,93406,0.591,0.608,0.748,0.0,0.355,-8.924,0.233,103.695,3,0
6503,,What Is Happening,1KxmmRgjzRagcPAXBlJcFL,0,Get Back Up,Skullotor,4,2021-01-01,120000,0.495,0.585,0.278,0.00294,0.263,-16.813,0.0683,77.616,4,0
6504,,Memories,3KAI33747bjoifH3jLRAfQ,0,Get Back Up,Skullotor,4,2021-01-01,162500,0.556,0.578,0.316,4.85e-06,0.391,-15.532,0.522,128.793,5,0
6505,,Mental Breakdown,2cGdpSyNz29C2nCopcqs64,0,Get Back Up,Skullotor,4,2021-01-01,120000,0.0816,0.625,0.739,0.0,0.438,-6.598,0.0434,96.013,4,0
6506,,Everything Will Be Ok,5YyQz6u3POFLI0zbnzyIW3,0,Get Back Up,Skullotor,4,2021-01-01,120000,0.812,0.725,0.357,0.243,0.876,-17.713,0.0833,71.386,4,0
6507,,Why Won't You Be My Lady?,5Md9csI66X4EF3frXV8ByR,0,Get Back Up,Skullotor,4,2021-01-01,90545,0.696,0.713,0.421,0.0,0.113,-13.92,0.307,109.728,4,0
6508,,You Know What Your Doing,6zaSjZ5P9FohHKTUspKvVP,0,Get Back Up,Skullotor,4,2021-01-01,122181,0.665,0.528,0.936,0.873,0.395,-11.304,0.0757,109.985,4,0
6509,,Christmas Time,0NPYnbwsZ6fFIELVyIM0rq,0,Get Back Up,Skullotor,4,2021-01-01,114000,0.57,0.712,0.422,0.00124,0.211,-17.512,0.0406,110.136,4,0
6510,,You Think You Know,7BRxGyrqXDuBB2brQgXtx6,0,Get Back Up,Skullotor,4,2021-01-01,135600,0.0833,0.904,0.607,0.229,0.251,-15.58,0.0955,109.962,4,0
6511,,Wrapped Around Your Finger,3KKfYrnO1YgtaGNxo7KKgZ,0,Get Back Up,Skullotor,4,2021-01-01,165272,0.824,0.585,0.255,0.0,0.317,-21.534,0.132,109.981,4,0
6512,,You Just Don't Really Care,4jgZW884qFQzYks3ZAXi07,0,Get Back Up,Skullotor,4,2021-01-01,602181,0.00208,0.768,0.577,0.441,0.0975,-16.208,0.0838,110.0,4,0
6513,,You Just Don't Really Care (Acoustic Version),1t7HrL1KrBstKNERZhTYq0,0,Get Back Up,Skullotor,4,2021-01-01,600870,0.852,0.604,0.161,0.337,0.33,-26.65,0.0354,102.799,4,0
6514,,RIDER,2552O3uAUIkA0oDmG6IQe6,0,THE CHRONICLE,Big Toonz,5,2021-11-01,211368,0.0128,0.757,0.6,0.000279,0.105,-5.016,0.131,92.007,4,0
6515,,THUG LOVE,07TXdGRhPqAvtYAUVApIaT,2,THE CHRONICLE,Big Toonz,5,2021-11-01,253962,0.0793,0.579,0.355,0.0,0.0975,-14.114,0.656,87.268,4,0
